timestamp,open,high,low,close,volume
2025-07-24 05:30:00,634.5900,634.7600,634.5800,634.6000,1980
2025-07-24 05:15:00,634.5000,634.6500,634.3800,634.6500,4682
2025-07-24 05:00:00,634.4500,634.5700,634.3800,634.5000,7694
2025-07-24 04:45:00,634.4100,634.5900,634.3900,634.5100,4029
2025-07-24 04:30:00,634.4600,634.6000,634.3300,634.3600,10321
2025-07-24 04:15:00,634.2300,634.4800,634.2000,634.4600,7561
2025-07-24 04:00:00,634.4400,634.4400,633.8000,634.2200,17379
2025-07-23 20:00:00,634.2100,634.2100,634.2100,634.2100,736402
2025-07-23 19:45:00,634.5600,634.7500,634.4900,634.6400,8752
2025-07-23 19:30:00,634.3950,634.7000,634.3600,634.5700,10923
2025-07-23 19:15:00,634.4850,634.5000,634.3500,634.3800,9429
2025-07-23 19:00:00,634.3410,634.6100,634.2900,634.4950,17143
2025-07-23 18:45:00,634.5000,634.5007,634.2900,634.3400,25680
2025-07-23 18:30:00,634.2100,634.6700,634.2100,634.4707,746980
2025-07-23 18:15:00,634.5200,634.6800,634.3900,634.6000,8753
2025-07-23 18:00:00,634.5900,634.8100,634.3200,634.5250,40508
2025-07-23 17:45:00,634.6900,634.7600,634.3000,634.5800,25320
2025-07-23 17:30:00,634.6295,634.7400,634.5900,634.6900,20588
2025-07-23 17:15:00,634.8250,634.9200,634.5700,634.6100,39163
2025-07-23 17:00:00,634.7700,635.0000,634.2100,634.8000,211939
2025-07-23 16:45:00,634.7800,634.9700,592.1626,634.7700,292942
2025-07-23 16:30:00,633.9800,634.9200,633.8900,634.7800,261276
2025-07-23 16:15:00,634.6600,634.6600,631.8456,633.9600,258099
2025-07-23 16:00:00,634.1600,635.4000,628.9275,634.6419,7298262
2025-07-23 15:45:00,632.9900,634.1600,632.9600,634.1600,7665755
2025-07-23 15:30:00,633.3600,633.3600,632.9400,633.0000,2841959
2025-07-23 15:15:00,633.1600,633.3899,633.1000,633.3600,1853078
2025-07-23 15:00:00,633.2800,633.3400,632.9550,633.1650,2884921
2025-07-23 14:45:00,633.3700,633.4386,633.2100,633.2650,1300474
2025-07-23 14:30:00,633.2350,633.4800,633.1050,633.3693,1642951
2025-07-23 14:15:00,633.2400,633.6500,633.0810,633.2350,2475747
2025-07-23 14:00:00,632.5150,633.2900,632.5150,633.2300,1963191
2025-07-23 13:45:00,632.7300,632.8850,631.7900,632.5118,4005781
2025-07-23 13:30:00,632.1100,632.7500,632.0600,632.7250,1803806
2025-07-23 13:15:00,631.6750,632.1950,631.5250,632.1000,3261843
2025-07-23 13:00:00,631.8600,632.1700,631.6550,631.6800,1272463
2025-07-23 12:45:00,631.9300,632.1100,631.7400,631.8600,2441795
2025-07-23 12:30:00,631.6800,631.9600,631.3495,631.9382,1428104
2025-07-23 12:15:00,631.9300,632.1600,631.3800,631.6900,1593294
2025-07-23 12:00:00,632.0600,632.6100,631.7600,631.9200,2404405
2025-07-23 11:45:00,630.6600,632.7900,630.6100,632.0650,4231017
2025-07-23 11:30:00,630.8200,630.9600,630.4700,630.6500,1200499
2025-07-23 11:15:00,630.4300,630.8250,630.3250,630.8250,1751634
2025-07-23 11:00:00,630.7000,630.9250,630.4147,630.4300,1630147
2025-07-23 10:45:00,630.3400,630.7700,630.2550,630.7000,1352514
2025-07-23 10:30:00,630.7352,630.7800,630.0900,630.3482,1464005
2025-07-23 10:15:00,629.9600,630.7400,629.9300,630.7388,1589250
2025-07-23 10:00:00,629.9950,630.5050,629.7300,629.9448,2337108
2025-07-23 09:45:00,630.7600,630.7608,629.8200,629.9992,2732355
2025-07-23 09:30:00,631.5500,631.7500,630.4700,630.7600,4039180
2025-07-23 09:15:00,631.2500,631.9600,631.1300,631.5600,277779
2025-07-23 09:00:00,631.2400,631.4200,631.1400,631.2498,106387
2025-07-23 08:45:00,631.2000,631.3600,628.8600,631.2500,103428
2025-07-23 08:30:00,631.4100,631.4300,630.9600,631.2100,104438
2025-07-23 08:15:00,631.4000,631.4800,631.2100,631.4200,58057
2025-07-23 08:00:00,631.3800,631.7800,628.8600,631.4400,131136
2025-07-23 07:45:00,631.2300,631.3800,631.1900,631.3200,30360
2025-07-23 07:30:00,631.0800,631.4100,630.9700,631.1800,80144
2025-07-23 07:15:00,631.0300,631.2100,630.8000,631.0700,64961
2025-07-23 07:00:00,631.3700,631.4100,630.7500,631.0000,34652
2025-07-23 06:45:00,631.5900,631.6200,631.3300,631.3600,41454
2025-07-23 06:30:00,631.5900,631.7400,631.5100,631.5900,26980
2025-07-23 06:15:00,631.4300,631.7700,631.3700,631.5800,21833
2025-07-23 06:00:00,631.5300,631.6500,631.4100,631.4100,11269
2025-07-23 05:45:00,631.3400,631.6000,631.3400,631.5500,22740
2025-07-23 05:30:00,631.2400,631.3900,631.1700,631.3400,6479
2025-07-23 05:15:00,631.4700,631.5500,631.2000,631.2000,19876
2025-07-23 05:00:00,631.4300,631.6500,631.4100,631.4100,27681
2025-07-23 04:45:00,631.2600,631.5300,631.2100,631.4300,17174
2025-07-23 04:30:00,631.2100,631.2600,631.0400,631.2600,15983
2025-07-23 04:15:00,631.0300,631.3400,630.9300,631.1900,16953
2025-07-23 04:00:00,630.4800,631.0900,630.4700,631.0600,12297
2025-07-22 20:00:00,628.8600,628.8600,628.8600,628.8600,1145448
2025-07-22 19:45:00,630.0810,630.6300,629.9600,630.5100,39450
2025-07-22 19:30:00,629.9690,630.2400,629.7725,630.0500,33906
2025-07-22 19:15:00,629.7410,630.4800,629.7410,629.9895,56821
2025-07-22 19:00:00,628.7300,630.1600,628.7000,629.7200,73859
2025-07-22 18:45:00,628.6800,628.7500,628.5500,628.7000,12975
2025-07-22 18:30:00,628.8600,628.8600,628.6300,628.6798,1159894
2025-07-22 18:15:00,628.9400,629.0600,628.7800,628.8100,9517
2025-07-22 18:00:00,628.9100,629.2600,628.8400,628.9700,40613
2025-07-22 17:45:00,628.8900,628.9300,628.8700,628.9100,11392
2025-07-22 17:30:00,628.9100,628.9500,628.8700,628.8900,6523
2025-07-22 17:15:00,628.9200,628.9902,628.8400,628.9000,14935
2025-07-22 17:00:00,628.9700,628.9900,628.8600,628.9106,165848
2025-07-22 16:45:00,628.9400,628.9900,628.7890,628.9700,89881
2025-07-22 16:30:00,628.8300,628.9800,627.6900,628.9400,96470
2025-07-22 16:15:00,628.7300,628.8900,628.5600,628.8100,399272
2025-07-22 16:00:00,628.8300,628.9342,628.6200,628.7395,6021580
2025-07-22 15:45:00,629.3300,629.7300,628.7500,628.8300,6516029
2025-07-22 15:30:00,629.1900,629.6000,629.0516,629.3300,2442584
2025-07-22 15:15:00,629.0500,629.3500,628.9700,629.2000,1774054
2025-07-22 15:00:00,629.3400,629.4600,629.0301,629.0500,2016282
2025-07-22 14:45:00,629.1200,629.5300,628.9700,629.3400,1610448
2025-07-22 14:30:00,628.4200,629.3450,628.3700,629.1200,2058064
2025-07-22 14:15:00,628.4900,628.6000,627.5200,628.4250,2694254
2025-07-22 14:00:00,628.3500,628.7670,628.3400,628.4800,1111696
2025-07-22 13:45:00,628.6200,628.6950,628.3000,628.3547,975236
2025-07-22 13:30:00,629.0500,629.1800,628.3400,628.6200,1640758
2025-07-22 13:15:00,627.9900,629.2200,627.9900,629.0500,1944449
2025-07-22 13:00:00,627.8600,628.0500,627.7800,627.9900,887036
2025-07-22 12:45:00,627.4700,627.9750,627.2750,627.8550,1305602
2025-07-22 12:30:00,627.2500,627.6450,627.0700,627.4600,1184343
2025-07-22 12:15:00,627.7100,628.1250,627.0400,627.2400,1627411
2025-07-22 12:00:00,627.6600,627.9399,627.4700,627.7000,1310673
2025-07-22 11:45:00,627.5700,628.0600,627.5500,627.6500,1446151
2025-07-22 11:30:00,627.6400,628.0200,627.4300,627.5800,1548967
2025-07-22 11:15:00,627.6400,627.9673,627.3300,627.6400,1315181
2025-07-22 11:00:00,627.9550,628.1150,627.5800,627.6350,1462037
2025-07-22 10:45:00,627.7000,628.0260,627.2113,627.9500,1926685
2025-07-22 10:30:00,627.0800,628.0350,626.9721,627.7150,2017818
2025-07-22 10:15:00,627.1300,627.4100,626.8000,627.0900,1862998
2025-07-22 10:00:00,626.8900,627.2600,626.2499,627.1350,2999870
2025-07-22 09:45:00,628.9800,628.9850,626.1900,626.8800,5049606
2025-07-22 09:30:00,629.1000,629.1900,628.2300,628.9700,3690496
2025-07-22 09:15:00,629.1500,629.1900,628.9100,629.0705,119079
2025-07-22 09:00:00,629.0800,629.2500,628.9600,629.1600,79939
2025-07-22 08:45:00,628.9500,629.2300,628.7700,629.0900,74852
2025-07-22 08:30:00,629.1600,629.1600,628.9200,628.9700,37014
2025-07-22 08:15:00,628.9000,629.2000,628.7300,629.1500,119489
2025-07-22 08:00:00,628.2488,629.1600,627.8695,628.9100,176681
2025-07-22 07:45:00,628.5000,629.0100,628.5000,628.9800,32413
2025-07-22 07:30:00,628.3600,628.7500,628.0600,628.5500,29253
2025-07-22 07:15:00,628.4800,628.5300,628.2600,628.3300,7140
2025-07-22 07:00:00,628.3100,628.6900,628.1300,628.4700,31701
2025-07-22 06:45:00,628.2100,628.3300,628.0000,628.2800,8844
2025-07-22 06:30:00,628.2100,628.2500,628.0000,628.1600,2960
2025-07-22 06:15:00,628.2800,628.3000,628.0700,628.2000,7562
2025-07-22 06:00:00,628.0400,628.3700,628.0400,628.2300,16032
2025-07-22 05:45:00,627.9400,628.1000,627.9400,628.0400,12201
2025-07-22 05:30:00,627.9700,628.1100,627.8600,627.9500,10982
2025-07-22 05:15:00,628.0700,628.2000,627.9400,628.0100,5682
2025-07-22 05:00:00,628.0600,628.1300,627.9000,628.0300,5654
2025-07-22 04:45:00,628.0300,628.2200,627.8900,628.0500,7928
2025-07-22 04:30:00,628.0700,628.2800,628.0000,628.0000,11692
2025-07-22 04:15:00,628.5800,628.6600,628.0300,628.0800,12025
2025-07-22 04:00:00,628.3100,629.4200,627.9900,628.5900,22125
2025-07-21 20:00:00,628.7700,628.7700,628.7700,628.7700,1797725
2025-07-21 19:45:00,629.0200,629.0600,628.8297,629.0600,19951
2025-07-21 19:30:00,628.9900,629.0900,628.9700,629.0200,4001
2025-07-21 19:15:00,628.9550,629.0500,628.9197,629.0200,2546
2025-07-21 19:00:00,628.9300,629.0400,628.9000,628.9550,1787
2025-07-21 18:45:00,628.9400,629.0300,628.8900,628.9200,2393
2025-07-21 18:30:00,628.7700,629.1000,628.7700,628.9200,1801400
2025-07-21 18:15:00,628.9000,629.1100,628.8100,629.0900,10891
2025-07-21 18:00:00,628.9100,629.1500,628.7700,628.9000,39824
2025-07-21 17:45:00,628.9799,629.0100,628.8800,628.9100,13819
2025-07-21 17:30:00,628.9600,628.9900,628.9200,628.9700,15181
2025-07-21 17:15:00,629.0300,629.0300,471.4812,628.9600,6177
2025-07-21 17:00:00,629.0050,629.0500,467.9705,629.0300,189940
2025-07-21 16:45:00,628.9700,629.0300,627.1500,629.0050,46963
2025-07-21 16:30:00,628.8200,629.0100,628.7700,628.9600,446954
2025-07-21 16:15:00,628.9700,629.0700,628.5894,628.8200,324634
2025-07-21 16:00:00,628.7400,630.7032,627.6317,628.9700,9039432
2025-07-21 15:45:00,628.8450,629.1489,628.3400,628.7600,9394388
2025-07-21 15:30:00,629.4500,629.6800,628.7748,628.8500,3276946
2025-07-21 15:15:00,629.5800,629.8200,629.3400,629.4500,2842809
2025-07-21 15:00:00,630.3700,630.4000,629.1100,629.5800,4318103
2025-07-21 14:45:00,630.8850,630.8850,630.3200,630.3613,2497782
2025-07-21 14:30:00,631.2000,631.2000,630.7800,630.8850,1182549
2025-07-21 14:15:00,631.1300,631.2700,631.0929,631.1918,1593902
2025-07-21 14:00:00,631.1600,631.2000,631.0400,631.1300,878566
2025-07-21 13:45:00,631.2100,631.3300,631.1100,631.1700,1021227
2025-07-21 13:30:00,631.3900,631.5200,631.1750,631.2100,1052318
2025-07-21 13:15:00,631.3650,631.4700,631.2550,631.3950,1020354
2025-07-21 13:00:00,631.2500,631.4900,631.2213,631.3600,986050
2025-07-21 12:45:00,630.9500,631.3200,630.8900,631.2500,1000091
2025-07-21 12:30:00,630.7752,631.1200,630.7250,630.9550,1174088
2025-07-21 12:15:00,630.8850,631.0650,630.5350,630.7700,1450045
2025-07-21 12:00:00,631.1700,631.1700,630.6950,630.8868,1630942
2025-07-21 11:45:00,631.3500,631.4700,631.0800,631.1751,1193729
2025-07-21 11:30:00,631.2700,631.5400,631.2500,631.3450,1652362
2025-07-21 11:15:00,631.1500,631.3500,630.9488,631.2688,1649528
2025-07-21 11:00:00,631.0250,631.2150,630.8800,631.1499,1404238
2025-07-21 10:45:00,631.0100,631.0900,630.6400,631.0200,1698461
2025-07-21 10:30:00,631.2500,631.3900,630.7775,631.0200,1943711
2025-07-21 10:15:00,630.6300,631.3300,630.4350,631.2500,2189470
2025-07-21 10:00:00,630.5800,631.0300,630.3800,630.6201,2735666
2025-07-21 09:45:00,629.4550,630.7000,629.4500,630.5700,3116787
2025-07-21 09:30:00,628.7700,629.5200,628.6700,629.4600,3122091
2025-07-21 09:15:00,628.2600,628.7900,628.2600,628.7700,119825
2025-07-21 09:00:00,628.4400,628.5205,628.1700,628.2600,147329
2025-07-21 08:45:00,628.9050,628.9400,627.5800,628.4600,59912
2025-07-21 08:30:00,629.0200,629.1800,628.8400,628.9050,32139
2025-07-21 08:15:00,629.0292,629.0600,628.9400,629.0400,18511
2025-07-21 08:00:00,629.1488,629.5700,627.5800,629.0498,79573
2025-07-21 07:45:00,629.0700,629.1700,629.0100,629.0700,20749
2025-07-21 07:30:00,629.1500,629.2900,628.9700,629.0600,25663
2025-07-21 07:15:00,629.0300,629.1900,628.9900,629.1600,24082
2025-07-21 07:00:00,629.2300,629.3000,628.9800,629.0300,80517
2025-07-21 06:45:00,629.2300,629.3800,628.9900,629.2500,31164
2025-07-21 06:30:00,629.4000,629.4100,629.1300,629.2300,7858
2025-07-21 06:15:00,629.4200,629.5000,629.3400,629.3800,1692
2025-07-21 06:00:00,629.3200,629.5300,629.1900,629.4200,13640
2025-07-21 05:45:00,629.3000,629.3700,629.2500,629.3100,5433
2025-07-21 05:30:00,629.4500,629.5000,629.2200,629.3400,3486
2025-07-21 05:15:00,629.4100,629.5900,629.3800,629.4500,26089
2025-07-21 05:00:00,629.3600,629.4800,629.3500,629.4000,9582
2025-07-21 04:45:00,629.2200,629.4100,629.1500,629.3600,7455
2025-07-21 04:30:00,629.5000,629.5000,629.1700,629.1900,7049
2025-07-21 04:15:00,629.4600,629.5000,629.2000,629.4600,12209
2025-07-21 04:00:00,629.0000,629.5800,628.6400,629.4100,42184
2025-07-18 20:00:00,627.5800,627.5800,627.5800,627.5800,1181714
2025-07-18 19:45:00,627.6800,627.9500,627.6800,627.9000,7730
2025-07-18 19:30:00,627.7000,627.7200,627.6700,627.6800,14864
2025-07-18 19:15:00,627.7400,627.7500,627.6700,627.7199,21821
2025-07-18 19:00:00,627.8400,627.9800,627.7300,627.7400,13996
2025-07-18 18:45:00,627.7600,627.8600,627.7100,627.7500,13898
2025-07-18 18:30:00,627.5800,627.8700,627.5800,627.8600,1195156
2025-07-18 18:15:00,627.6300,627.8700,627.5800,627.6501,10353
2025-07-18 18:00:00,627.6000,627.8700,627.5900,627.6300,16432
2025-07-18 17:45:00,627.6450,627.6500,627.5800,627.5950,11293
2025-07-18 17:30:00,627.8000,627.9000,564.5945,627.6400,13725
2025-07-18 17:15:00,627.6900,627.8400,520.0400,627.8200,21835
2025-07-18 17:00:00,627.5500,627.7150,627.4597,627.6950,117648
2025-07-18 16:45:00,627.6000,627.6300,627.4600,627.5900,3057706
2025-07-18 16:30:00,627.5302,627.7050,627.4700,627.6150,208582
2025-07-18 16:15:00,627.5500,627.6750,627.4200,627.5300,1170746
2025-07-18 16:00:00,627.5900,627.6800,627.4300,627.5400,8207540
2025-07-18 15:45:00,627.1400,627.7600,627.0100,627.5800,6008471
2025-07-18 15:30:00,627.3750,627.4350,627.0300,627.1300,1717545
2025-07-18 15:15:00,627.1400,627.6000,627.1400,627.3900,1521899
2025-07-18 15:00:00,627.2100,627.3700,627.0200,627.1500,1436827
2025-07-18 14:45:00,627.2900,627.4100,627.0600,627.2150,1085421
2025-07-18 14:30:00,627.1100,627.3850,627.0401,627.2900,1010672
2025-07-18 14:15:00,626.9300,627.3500,626.6600,627.1150,1079270
2025-07-18 14:00:00,627.0900,627.4000,626.8700,626.9300,1280922
2025-07-18 13:45:00,627.2000,627.2450,626.7950,627.0800,775154
2025-07-18 13:30:00,626.9400,627.5300,626.9350,627.2000,1047758
2025-07-18 13:15:00,627.1800,627.2100,626.7050,626.9400,1116666
2025-07-18 13:00:00,626.6700,627.1700,626.4600,627.1700,1439931
2025-07-18 12:45:00,627.1700,627.3850,626.5100,626.6800,1400009
2025-07-18 12:30:00,626.9800,627.2400,626.4800,627.1599,1748237
2025-07-18 12:15:00,627.7000,627.7800,626.5400,626.9600,2516163
2025-07-18 12:00:00,628.1150,628.1600,627.4600,627.7000,1691425
2025-07-18 11:45:00,627.7900,628.1700,627.6601,628.1150,1479541
2025-07-18 11:30:00,627.6200,628.0000,627.5780,627.7950,1358596
2025-07-18 11:15:00,627.3100,627.6950,627.1400,627.6050,4126753
2025-07-18 11:00:00,627.1300,627.6699,626.9100,627.3300,2456636
2025-07-18 10:45:00,627.4600,627.7000,627.1200,627.1300,1408233
2025-07-18 10:30:00,627.4000,627.9100,627.1800,627.4650,5152809
2025-07-18 10:15:00,628.0500,628.2084,627.2400,627.3700,2947308
2025-07-18 10:00:00,628.6500,629.3500,627.9900,628.0590,2257485
2025-07-18 09:45:00,628.6000,629.1900,628.4400,628.6400,4593732
2025-07-18 09:30:00,629.3000,629.4700,628.5300,628.6000,3330689
2025-07-18 09:15:00,629.2600,629.4500,628.6600,629.2900,320435
2025-07-18 09:00:00,628.9000,629.3800,628.8300,629.2600,156717
2025-07-18 08:45:00,628.7250,628.9700,628.0400,628.9000,198926
2025-07-18 08:30:00,628.7400,628.8800,628.5300,628.7250,82541
2025-07-18 08:15:00,628.5700,628.8800,628.5600,628.7385,83576
2025-07-18 08:00:00,628.4500,629.8000,628.0400,628.5800,108052
2025-07-18 07:45:00,628.3900,628.6900,628.3900,628.5100,61024
2025-07-18 07:30:00,628.4200,628.4890,628.3500,628.3900,19971
2025-07-18 07:15:00,628.3300,628.4500,628.1800,628.4200,26319
2025-07-18 07:00:00,628.4900,628.6700,628.3200,628.3300,38436
2025-07-18 06:45:00,628.4600,628.5400,628.3800,628.4500,4437
2025-07-18 06:30:00,628.4100,628.5500,628.3200,628.5200,17989
2025-07-18 06:15:00,628.9100,628.9100,628.3000,628.4100,20517
2025-07-18 06:00:00,628.9800,629.0400,628.8600,628.8900,6347
2025-07-18 05:45:00,629.0100,629.0700,628.9200,629.0000,3557
2025-07-18 05:30:00,629.0900,629.1600,628.9600,629.0100,9476
2025-07-18 05:15:00,629.1000,629.1400,628.9400,629.0700,19562
2025-07-18 05:00:00,629.0000,629.1600,628.9700,629.0700,4271
2025-07-18 04:45:00,628.8600,629.1500,628.8600,628.9900,23928
2025-07-18 04:30:00,629.0000,629.0200,628.8200,628.9000,8192
2025-07-18 04:15:00,628.9500,629.1600,628.8800,629.0000,11742
2025-07-18 04:00:00,629.1800,629.5100,628.6800,628.9700,22536
2025-07-17 20:00:00,628.0400,628.0400,628.0400,628.0400,1086832
2025-07-17 19:45:00,628.4500,628.8700,628.4200,628.7500,23453
2025-07-17 19:30:00,628.3800,628.4900,628.2500,628.4500,4447
2025-07-17 19:15:00,628.5196,628.6850,628.2300,628.3800,13283
2025-07-17 19:00:00,628.0800,628.5300,628.0450,628.5100,11791
2025-07-17 18:45:00,627.9800,628.0890,627.9700,628.0700,7860
2025-07-17 18:30:00,628.0400,628.1550,627.9400,627.9700,1095836
2025-07-17 18:15:00,628.1250,628.1900,627.9800,628.1550,5535
2025-07-17 18:00:00,628.0000,628.1800,627.7700,628.1150,35247
2025-07-17 17:45:00,627.9600,628.0500,627.8000,628.0000,19658
2025-07-17 17:30:00,627.9900,628.0000,627.9400,627.9500,4222
2025-07-17 17:15:00,628.0000,628.0400,627.9200,627.9650,109859
2025-07-17 17:00:00,627.9600,628.0700,627.9200,627.9900,91914
2025-07-17 16:45:00,628.1100,628.1700,627.9600,628.0000,31881
2025-07-17 16:30:00,628.1400,628.3300,628.0700,628.1100,132045
2025-07-17 16:15:00,627.8500,628.2500,624.2876,628.1500,265078
2025-07-17 16:00:00,627.9800,628.1800,624.2876,627.8700,8955109
2025-07-17 15:45:00,627.9000,628.3200,627.6500,627.9800,11261818
2025-07-17 15:30:00,627.9700,628.2700,627.8549,627.9000,3361189
2025-07-17 15:15:00,628.2400,628.3200,627.9500,627.9800,2400583
2025-07-17 15:00:00,627.9700,628.4048,627.9450,628.2500,1741172
2025-07-17 14:45:00,627.8300,628.1400,627.7700,627.9650,1625226
2025-07-17 14:30:00,627.8400,627.9100,627.6450,627.8300,1461013
2025-07-17 14:15:00,627.1550,627.8800,627.1400,627.8322,2052773
2025-07-17 14:00:00,627.4400,627.5000,627.1400,627.1600,2183596
2025-07-17 13:45:00,627.3250,627.4600,627.1900,627.4301,1322371
2025-07-17 13:30:00,627.0300,627.3799,626.9800,627.3208,1251544
2025-07-17 13:15:00,626.8700,627.0980,626.6700,627.0250,1278492
2025-07-17 13:00:00,626.8300,626.9750,626.6650,626.8778,1862066
2025-07-17 12:45:00,626.7900,626.8700,626.6100,626.8300,1599888
2025-07-17 12:30:00,626.8400,626.9200,626.5250,626.7900,1362984
2025-07-17 12:15:00,627.2200,627.2250,626.7800,626.8500,1605090
2025-07-17 12:00:00,627.2100,627.5100,627.1050,627.2115,1532885
2025-07-17 11:45:00,627.0350,627.2700,626.8550,627.2147,1454262
2025-07-17 11:30:00,626.6712,627.1850,626.5600,627.0350,2093435
2025-07-17 11:15:00,626.3350,626.7200,626.1900,626.6700,2250183
2025-07-17 11:00:00,625.8150,626.5801,625.7900,626.3300,2406843
2025-07-17 10:45:00,625.4600,625.9200,625.3000,625.8120,2007187
2025-07-17 10:30:00,625.4600,625.8100,625.0100,625.4500,1763333
2025-07-17 10:15:00,626.1500,626.2300,624.8400,625.4600,2644744
2025-07-17 10:00:00,625.7900,626.2200,625.7400,626.1800,1709229
2025-07-17 09:45:00,625.5800,626.1981,625.4300,625.7800,2523067
2025-07-17 09:30:00,624.4000,625.6400,624.1800,625.5750,3567781
2025-07-17 09:15:00,625.2100,625.2300,620.2400,624.4497,186158
2025-07-17 09:00:00,625.3500,625.6100,625.1800,625.2295,118503
2025-07-17 08:45:00,624.8400,625.4400,624.2200,625.3799,142814
2025-07-17 08:30:00,624.2000,624.9300,623.7600,624.8497,182429
2025-07-17 08:15:00,623.9500,624.1700,623.7300,624.1500,62912
2025-07-17 08:00:00,624.3412,625.1465,623.0600,623.9417,82724
2025-07-17 07:45:00,624.0100,624.0300,623.7200,623.8700,32406
2025-07-17 07:30:00,624.2400,624.2600,623.8900,623.9900,10316
2025-07-17 07:15:00,624.2500,624.3500,624.0400,624.2400,14504
2025-07-17 07:00:00,624.3000,624.3100,623.9000,624.2500,44048
2025-07-17 06:45:00,624.5800,624.7000,624.2500,624.3000,28086
2025-07-17 06:30:00,624.6700,624.7500,624.5000,624.5500,17172
2025-07-17 06:15:00,624.6200,624.6400,624.4300,624.6100,16114
2025-07-17 06:00:00,624.6400,624.8000,624.5900,624.6100,3786
2025-07-17 05:45:00,624.8500,624.8800,624.6300,624.6500,3627
2025-07-17 05:30:00,624.8900,625.0400,624.8000,624.8800,10515
2025-07-17 05:15:00,624.8700,625.0700,624.7800,624.8800,9010
2025-07-17 05:00:00,624.5700,624.9400,624.5300,624.8900,15679
2025-07-17 04:45:00,624.5900,624.7300,624.2900,624.5100,10936
2025-07-17 04:30:00,624.4500,624.6700,624.2300,624.5900,9329
2025-07-17 04:15:00,624.5000,624.6400,624.1900,624.4400,14870
2025-07-17 04:00:00,623.7200,624.6700,623.7200,624.5000,11571
2025-07-16 20:00:00,624.2200,624.2200,624.2200,624.2200,854504
2025-07-16 19:45:00,623.3087,623.3400,623.1500,623.1812,18745
2025-07-16 19:30:00,623.1800,623.3313,623.0500,623.3100,15282
2025-07-16 19:15:00,623.2700,623.2800,623.0700,623.2110,5932
2025-07-16 19:00:00,623.1950,623.3500,623.1950,623.2550,13351
2025-07-16 18:45:00,623.2800,623.3600,622.8100,623.1900,43399
2025-07-16 18:30:00,624.2200,624.2200,623.2200,623.2600,898026
2025-07-16 18:15:00,623.4450,623.6100,623.3200,623.3696,12798
2025-07-16 18:00:00,623.9000,623.9200,623.2500,623.4350,59829
2025-07-16 17:45:00,623.8600,623.9900,623.8500,623.8500,20225
2025-07-16 17:30:00,623.9500,624.0000,623.8600,623.8601,25918
2025-07-16 17:15:00,623.9000,623.9600,623.8300,623.9500,17036
2025-07-16 17:00:00,623.8200,624.2200,623.7700,623.8999,277066
2025-07-16 16:45:00,623.8500,624.2200,583.3510,623.8100,123520
2025-07-16 16:30:00,623.6700,623.9000,623.6600,623.8300,88716
2025-07-16 16:15:00,624.0105,624.2200,623.6297,623.6600,197028
2025-07-16 16:00:00,624.1800,624.2933,622.2971,624.0000,5501120
2025-07-16 15:45:00,624.5500,624.7000,624.0650,624.1800,5683574
2025-07-16 15:30:00,624.1400,624.7300,623.8850,624.5600,2447724
2025-07-16 15:15:00,624.0600,624.2100,623.8250,624.1401,2322557
2025-07-16 15:00:00,624.3400,624.5200,623.9600,624.0650,1535007
2025-07-16 14:45:00,623.8300,624.3599,623.6000,624.3489,1895046
2025-07-16 14:30:00,623.3450,623.9400,623.3450,623.8400,1382860
2025-07-16 14:15:00,623.1650,623.4450,622.7200,623.3500,1201648
2025-07-16 14:00:00,623.0900,623.4601,622.9200,623.1690,1542026
2025-07-16 13:45:00,623.1289,623.3750,622.9400,623.0857,923759
2025-07-16 13:30:00,623.1000,623.3500,622.9200,623.1300,1107912
2025-07-16 13:15:00,623.5700,623.6400,623.0400,623.1000,1251575
2025-07-16 13:00:00,623.1000,623.7900,622.9100,623.5600,1876378
2025-07-16 12:45:00,622.0300,623.1350,621.1400,623.1048,2309551
2025-07-16 12:30:00,621.6750,622.3300,621.6000,622.0300,1256055
2025-07-16 12:15:00,621.5700,621.9200,621.0400,621.6700,1740212
2025-07-16 12:00:00,621.9500,622.2400,620.9200,621.5700,3419137
2025-07-16 11:45:00,620.4150,622.5400,619.9600,621.9600,7089108
2025-07-16 11:30:00,621.3500,621.4100,618.0500,620.4050,10330995
2025-07-16 11:15:00,623.3100,623.3400,619.4600,621.3150,12676956
2025-07-16 11:00:00,622.1700,623.3600,622.0400,623.3150,2427109
2025-07-16 10:45:00,622.4550,623.3700,621.5100,622.1700,5514554
2025-07-16 10:30:00,622.4900,623.0100,622.0000,622.4514,2348483
2025-07-16 10:15:00,622.2400,622.8600,622.0600,622.4900,1613780
2025-07-16 10:00:00,622.1200,622.7800,621.6800,622.2250,2470709
2025-07-16 09:45:00,623.1600,623.2400,622.0200,622.1101,2757759
2025-07-16 09:30:00,623.7400,624.1200,622.9100,623.1499,3707577
2025-07-16 09:15:00,623.4800,623.8200,623.3700,623.7400,181228
2025-07-16 09:00:00,623.6600,623.6800,623.3100,623.4700,136822
2025-07-16 08:45:00,623.5000,623.9388,622.1400,623.6600,145458
2025-07-16 08:30:00,622.4900,623.8500,622.3400,623.5000,424119
2025-07-16 08:15:00,622.4500,622.6500,622.3300,622.4800,53414
2025-07-16 08:00:00,622.2100,622.5500,619.7800,622.4501,175864
2025-07-16 07:45:00,621.7700,622.2200,621.7200,622.2100,29344
2025-07-16 07:30:00,622.0600,622.0600,621.6000,621.7700,35530
